link;titulo;descricao;ingredientes;instrucao;porcao
https://www.tastemade.com.br/videos/bolo-gelado-de-milho;b'Bolo Gelado de Milho';b'Esse bolo de milho gelado vai ser a sensa\xc3\xa7\xc3\xa3o das festas juninas esse ano! ';[b'1 x\xc3\xadcara de kimilho floc\xc3\xa3o Yoki', b'1 \xc2\xbd x\xc3\xadcara de farinha de trigo', b'2 x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar', b'100g de manteiga em temperatura ambiente', b'3 gemas', b'1 pitada de sal', b'200ml de leite de coco', b'1 col sopa fermento', b'3 claras em neve', b'1 lata de leite condensado', b'\xc2\xbe  x\xc3\xadcara de leite', b'\xc2\xbc x\xc3\xadcara de leite de coco', b'3 x\xc3\xadcaras de coco queimado ralado'];[b'Misturar 1 x\xc3\xadcara de Kimilho floc\xc3\xa3o Yoki com a farinha de trigo. Reservar.', b'Em uma tigela, dispor o a\xc3\xa7\xc3\xbacar, a manteiga, as gemas e uma pitada de sal.', b'Bater bem at\xc3\xa9 obter uma mistura clara e fofa.', b'Adicionar o leite de coco e misturar bem.', b'Juntar a mistura de farinha e incorporar bem.', b'Acrescentar o fermento e por, fim misturar,  as claras em neve delicadamente.', b'Dispor a mistura de bolo em uma forma quadrada (25cm x 25cm) untada e enfarinhada.', b'Assar em forno preaquecido a 180 graus por, aproximadamente, 40 minutos ou at\xc3\xa9 que ao espetar com um palito este saia limpo. Reservar para esfriar.', b'Em um recipiente, misturar o leite condensado, o leite de coco e o leite.', b'Depois de frio, cortar fatias quadradas de bolo, banhar na calda e passar no coco queimado.', b'Enrolar no papel alum\xc3\xadnio, refrigerar por, pelo menos, 2 horas e servir.'];16
https://www.tastemade.com.br/videos/lucy-alves-bolo-de-tapioca;b'Bolo de Tapioca com Lucy Alves';b'A atriz, cantora e compositora Lucy Alves invade a cozinha da Tastemade Brasil e ensina uma receita de bolo de tapioca f\xc3\xa1cil e deliciosa que vai fazer o maior sucesso nas Festas Juninas! ';[b'1 x\xc3\xadcara de tapioca granulada', b'1 1/2 x\xc3\xadcara de leite morno', b'4 ovos', b'1 vidro (200ml)  de leite de coco ', b'75g manteiga em temperatura ambiente', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'2 x\xc3\xadcaras de farinha de trigo', b'1 x\xc3\xadcara de coco ralado', b'1 colher de sopa de fermento em p\xc3\xb3', b'\xc2\xbe   x\xc3\xadcara de leite condensado', b'\xc2\xbc  x\xc3\xadcara de creme de leite', b'\xc2\xbc x\xc3\xadcara de leite de coco', b'2 colheres de sopa de leite em p\xc3\xb3'];[b'Misturar a tapioca granulada com o leite morno e deixar hidratar por 30 minutos.', b'No liquidificador, bater os ovos, o leite de coco, a manteiga e o a\xc3\xa7\xc3\xbacar.', b'Dispor em uma tigela e adicionar a farinha de trigo e o coco ralado.', b'Adicionar a tapioca hidratada e mexer bem para incorporar a massa.', b'Por fim, adicionar o fermento em p\xc3\xb3 e misturar, delicadamente.', b'Dispor em uma assadeira com furo no meio, untada e enfarinhada e assar em forno preaquecido a 180 graus por, aproximadamente, 50 minutos ou at\xc3\xa9 que esteja bem dourado.', b'Misturar o leite condensado, o  creme de leite, o leite de coco e o leite em p\xc3\xb3.', b'Finalizar o bolo com a cobertura de leites .'];8 pessoas
https://www.tastemade.com.br/videos/bolo-de-chocolate-e-leite-ninho;b'Bolo de Chocolate e Leite Ninho';b'Que tal uma fatia desse bolo de chocolate e leite ninho para o lanche da tarde?';[b'2 ovos', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar ', b'1 x\xc3\xadcara de leite ', b'\xe2\x85\x93 x\xc3\xadcara de \xc3\xb3leo', b'1 colher de ch\xc3\xa1 de ess\xc3\xaancia de baunilha', b'2 x\xc3\xadcaras de farinha de trigo', b'\xc2\xbd x\xc3\xadcara de cacau em p\xc3\xb3', b'1 colher de sopa de fermento qu\xc3\xadmico', b'3 latas de leite condensado', b'3 colheres de sopa de manteiga', b'6 colheres de sopa de leite ninho ', b'1/2 caixinha de creme de leite'];[b'Com o aux\xc3\xadlio de um fouet, bater os ovos com o a\xc3\xa7\xc3\xbacar, at\xc3\xa9 obter uma mistura clara e fofa.', b'Adicionar o leite, o \xc3\xb3leo e a baunilha e misturar bem.', b'Incorporar a farinha de trigo e o cacau e, por fim, juntar o fermento e misturar delicadamente. ', b'Dispor em uma forma untada e polvilhada com cacau em p\xc3\xb3 e assar em forno preaquecido a 250 graus por, aproximadamente, 25 minutos ou at\xc3\xa9 que ao espetar o bolo com um palito este saia limpo.', b'Em uma panela, adicionar o leite condensado e a manteiga e cozinhar em fogo baixo.', b'Quando a manteiga derreter, juntar o leite em p\xc3\xb3 e cozinhar, sempre mexendo, at\xc3\xa9 a mistura come\xc3\xa7ar a soltar do fundo da panela.', b'Adicionar o creme de leite e cozinhar, sempre mexendo, at\xc3\xa9 a mistura come\xc3\xa7ar a soltar do fundo da panela novamente. Reservar.', b'Cortar o bolo ao meio, depois de frio,  e rechear com metade do brigadeiro de leite ninho.', b'Cobrir o bolo com o restante do brigadeiro e finalizar polvilhando o leite em p\xc3\xb3 sobre todo o bolo.'];10 pessoas
https://www.tastemade.com.br/videos/pao-de-coco;b'P\xc3\xa3o de Coco';b'Aposte nessa receita fofinha e gostosa de p\xc3\xa3o de coco para o lanche da tarde!  ';[b'\xc2\xbc x\xc3\xadcara de leite morno', b'1 \xc2\xbd colher de ch\xc3\xa1 de fermento biol\xc3\xb3gico', b'\xc2\xbc x\xc3\xadcara de \xc3\xb3leo ', b'2 \xc2\xbd x\xc3\xadcaras de farinha de trigo', b'Pitada de sal', b'\xc2\xbd x\xc3\xadcara de coco ralado', b'200 ml de leite de coco + 150 ml de leite de coco', b'\xc2\xbc x\xc3\xadcara de leite condensado ', b'A\xc3\xa7\xc3\xbacar cristal para polvilhar'];[b'Em um recipiente, misturar o leite morno com o fermento biol\xc3\xb3gico e esperar descansar por 5 minutos.', b'Adicionar o \xc3\xb3leo, a farinha, uma pitada de sal, o coco ralado e misturar bem.', b'Aos poucos, adicionar 200 ml de leite de coco e sovar bem. Cobrir com um pano e deixar a massa crescer por 1 hora ou at\xc3\xa9 dobrar de volume.', b'Dividir a massa em 9 peda\xc3\xa7os, bolear e colocar em uma assadeira redonda com espa\xc3\xa7o de 2 cm entre cada uma. Deixar crescer at\xc3\xa9 quase dobrar de volume.', b'Misturar 150 ml de leite de coco e o leite condensado. Reservar.', b'Ap\xc3\xb3s crescer, adicionar essa mistura de leite de coco e leite condensado sobre as massas, polvilhar a\xc3\xa7\xc3\xbacar cristal. Assar em forno pr\xc3\xa9-aquecido \xc3\xa0 180 graus por, aproximadamente, 40 minutos. '];9 unidades
https://www.tastemade.com.br/videos/torta-de-sorvete-de-leite-ninho-e-nutella;b'Torta de Sorvete de Leite Ninho e Nutella';b'Voc\xc3\xaa merece uma fatia dessa irresist\xc3\xadvel torta de sorvete de leite ninho, nutella e doce de leite! ';[b'1 lata de leite condensado', b'150ml de leite', b'3 gemas', b'\xc2\xbd x\xc3\xadcara de leite em p\xc3\xb3 + \xc2\xbc de x\xc3\xadcara de leite em p\xc3\xb3 para polvilhar', b'400g de creme de leite fresco', b'1 x\xc3\xadcara de nutella', b'200g de creme de leite de caixinha ', b'1 x\xc3\xadcara de doce de leite'];[b'Adicionar, em uma panela, o leite condensado, o leite e peneirar as 3 gemas sobre a mistura. Misturar bem.', b'Juntar o leite em p\xc3\xb3 e cozinhar em fogo baixo, sempre mexendo, at\xc3\xa9 obter um creme espesso. Reservar at\xc3\xa9 esfriar.', b'Bater o creme de leite fresco, com a batedeira, at\xc3\xa9 obter um chantilly.', b'Adicionar o chantilly ao creme e misturar delicadamente com um fouet.', b'Diluir a nutella com 50g de creme de leite. Reservar.', b'Diluir o doce de leite com 50g de creme de leite.', b'Dispor uma parte da mistura de leite condensado e leite em p\xc3\xb3.', b'Levar ao congelador por 30 minutos para firmar.', b'Dispor uma camada de mistura de nutella, uma camada de doce de leite.', b'Levar ao congelador por mais 30 minutos para firmar.', b'Completar as forminhas com o restante da mistura de leite condensado e levar ao congelador por mais 3 horas.', b'Desenformar e polvilhar leite em p\xc3\xb3 para servir.'];8 pessoas
https://www.tastemade.com.br/videos/lucy-alves-mungunza;b' Mungunz\xc3\xa1 da Lucy Alves';b'A \xc3\xbaltima receita que a cantora e atriz Lucy Alves nos ensina \xc3\xa9 simples, deliciosa e um verdadeiro cl\xc3\xa1ssico das festas de S\xc3\xa3o Jo\xc3\xa3o: mungunz\xc3\xa1! ';[b'1 \xc2\xbd x\xc3\xadcara de milho branco para canjica', b'1L de \xc3\xa1gua', b'1L de leite', b'400ml de leite de coco', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'1 canela em pau', b'3 cravos', b'Canela em p\xc3\xb3'];[b'Deixar o milho de molho em \xc3\xa1gua por 24h.', b'Cozinhar o milho na \xc3\xa1gua por, aproximadamente, 1 hora ou at\xc3\xa9 ficar macio.', b'Dispor o milho escorrido em uma panela, adicionar o leite, o leite de coco, o a\xc3\xa7\xc3\xbacar, a canela e os cravos.', b'Cozinhar em fogo baixo, mexendo de vez em quando, at\xc3\xa9 que a mistura engrosse. ', b'Servir quente ou fria com canela em p\xc3\xb3.'];8 pessoas
https://www.tastemade.com.br/videos/bolo-bombom-de-brigadeiro;b'Bolo Bombom de Brigadeiro ';b'Quem resiste a um delicioso bolo de chocolate recheado com brigadeiro e morango?';[b'9 claras', b'9 gemas', b'\xc2\xbe de x\xc3\xadcara de ch\xc3\xa1 de a\xc3\xa7\xc3\xbacar', b'1 x\xc3\xadcara de ch\xc3\xa1 de farinha de trigo', b'4 colheres de sopa de cacau em p\xc3\xb3', b'1 colher de ch\xc3\xa1 de fermento qu\xc3\xadmico', b'2 latas de leite condensado', b'2 colheres de sopa de manteiga', b'2 colheres de sopa cacau em p\xc3\xb3', b'1 caixinha (200g) de creme de leite', b'400g de morangos limpos cortados ao meio', b'2 x\xc3\xadcaras de ganache de chocolate'];[b'Com aux\xc3\xadlio da batedeira, bater as claras em neve, quando formar picos duros juntar as gemas e continuar batendo.', b'Adicionar o a\xc3\xa7\xc3\xbacar e bater bem.', b'Adicionar a farinha e o cacau, peneirar e incorporar bem a massa.', b'Dispor em uma forma redonda de fundo remov\xc3\xadvel untada com manteiga e farinha.', b'Levar ao forno preaquecido a 180 graus por aproximadamente 30min. ', b'Reservar para esfriar e desenformar morno.', b'Em uma panela, levar ao fogo m\xc3\xa9dio o leite condensado, a manteiga e o cacau em p\xc3\xb3. Mexer sempre at\xc3\xa9 come\xc3\xa7ar a desgrudar da panela.', b'Juntar o creme de leite e deixar cozinhar mais um pouco, sempre mexendo, para que fique em uma consist\xc3\xaancia firme.', b'Retirar o miolo do bolo deixando somente as laterais e o fundo, reservar a parte superior para cobrir.', b'Misturar os morangos no creme j\xc3\xa1 frio e dispor dentro do bolo. Cobrir com a parte superior do bolo reservada e levar a geladeira por 1 hora.', b'Cobrir o bolo com a ganache de chocolate e servir.'];8 pessoas
https://www.tastemade.com.br/videos/brigadeirao-branco-azul;b'Brigadeir\xc3\xa3o Branco';b'Se BRIGADEIR\xc3\x83O j\xc3\xa1 \xc3\xa9 uma del\xc3\xadcia, imagina de CHOCOLATE BRANCO? Esse sucesso da Tastemade poder\xc3\xa1 fazer parte do menu a bordo da Azul Linhas A\xc3\xa9reas. \xc3\x89 s\xc3\xb3 participar do Desafio menu a bordo e torcer!';[b'5 ovos', b'1 lata de leite condensado', b'1 colher de sopa de manteiga ', b'\xc2\xbd x\xc3\xadcara de leite', b'250g de chocolate branco derretido', b'Confeitos de chocolate branco para polvilhar'];[b'No liquidificador, bater os ovos, o leite condensado, a manteiga, o leite e o chocolate branco derretido.', b'Dispor em uma forma untada com manteiga e a\xc3\xa7\xc3\xbacar cristal.', b'Assar em banho maria por aproximadamente 50 minutos ou at\xc3\xa9 estar firme a 180 graus.', b'Depois de pronto, deixar esfriar na geladeira por, pelo menos,  4 horas e desenformar.', b'Polvilhar confeitos de chocolate branco e servir.'];
https://www.tastemade.com.br/videos/sorvete-de-tapioca;b'Sorvete de Tapioca';b'O famoso e irresist\xc3\xadvel sorvete de tapioca agora pode ser feita em casa!';[b'2 x\xc3\xadcaras de leite fervente ', b'\xc2\xbd x\xc3\xadcara de leite de coco', b'\xc2\xbd x\xc3\xadcara de tapioca granulada', b'1 lata de leite condensado', b'1 x\xc3\xadcara de creme de leite fresco batido em ponto de chantilly ', b'2 claras em neve', b'Calda de doce de leite'];[b'Em uma tigela, dispor o leite, o leite de coco e a tapioca granulada. Reservar para hidratar. ', b'Depois de frio, misturar o leite condensado e reservar.', b'Misturar o chantilly, delicadamente ao creme.', b'Adicionar as claras em neve e misturar delicadamente.', b'Dispor em uma forma de bolo ingl\xc3\xaas e levar ao freezer por, pelo menos, 6 horas ou at\xc3\xa9 que esteja firme.', b'Servir com calda de doce de leite.'];6 pessoas
https://www.tastemade.com.br/videos/pudim-de-coco;b'Pudim de Coco';b'Receita deliciosa de pudim de coco que derrete na boca!';[b'2 caixinhas de leite condensado', b'300 ml de leite de coco', b'1 gema', b'2 ovos', b'100g de coco ralado seco', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar cristal'];[b'Bater no liquidificador o leite condensado, o leite de coco, os ovos, a gema e o coco ralado at\xc3\xa9 que tudo se misture. Reservar.', b'Em uma forma de pudim, dispor o a\xc3\xa7\xc3\xbacar e levar ao fogo baixo at\xc3\xa9 o a\xc3\xa7\xc3\xbacar derreter e formar um caramelo.', b'Colocar a mistura do pudim na forma e levar ao forno a 180 graus, em banho-maria, durante 40 minutos.', b'Levar \xc3\xa0 geladeira para firmar, por no m\xc3\xadnimo 4 horas.', b'Voltar para a chama do fog\xc3\xa3o durante 1 minuto, para ficar mais f\xc3\xa1cil de desenformar.'];
https://www.tastemade.com.br/videos/bolo-bomba-sensacao;b'Bolo Bomba Sensa\xc3\xa7\xc3\xa3o';b'Esse bolo bomba sensa\xc3\xa7\xc3\xa3o \xc3\xa9 uma verdadeira explos\xc3\xa3o de sabores!';[b'2 latas de leite condensado', b'1 colher de sopa de manteiga', b'\xc2\xbc x\xc3\xadcara de nesquik', b'1 caixinha (200g) de creme de leite', b'2 ovos', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'1 x\xc3\xadcara de leite', b'\xe2\x85\x93 x\xc3\xadcara de \xc3\xb3leo', b'2 x\xc3\xadcaras de farinha de trigo', b'\xc2\xbd x\xc3\xadcara de cacau em p\xc3\xb3', b'1 colher de sopa de fermento qu\xc3\xadmico', b'1 \xc2\xbd x\xc3\xadcara de ganache de chocolate', b'\xc2\xbd x\xc3\xadcara de raspas de chocolate meio amargo'];[b'Em uma panela dispor o leite condensado e a manteiga.', b'Juntar o nesquik e cozinhar em fogo baixo, sempre mexendo, at\xc3\xa9 que a mistura comece a soltar do fundo da panela.', b'Adicionar o creme de leite, e seguir mexendo at\xc3\xa9 novamente desgrudar do fundo da panela. Reservar para esfriar.', b'Com o aux\xc3\xadlio de um fouet, bater o ovo com o a\xc3\xa7\xc3\xbacar.', b'Adicionar o leite e o \xc3\xb3leo.', b'Juntar a farinha e o cacau, misturat bem. Adicionar o fermento e misturar. Dispor em uma forma com furo no meio untada e assar em forno preaquecido a 200 graus por, aproximadamente, 25 minutos ou at\xc3\xa9 que o palito saia limpo.', b'Depois de frio, cortar o topo do bolo, retirar o miolo e rechear com o brigadeiro de morango.', b'Finalizar com o ganache de chocolate e as raspas de chocolate e servir.'];8 pessoas
https://www.tastemade.com.br/videos/pao-de-chocolate-recheado-2019;b'P\xc3\xa3o de Chocolate Recheado';b'Aposte nesse p\xc3\xa3o de chocolate recheado para ado\xc3\xa7ar os seus lanches da tarde em fam\xc3\xadlia!';[b'\xc2\xbd x\xc3\xadcara de leite + \xc2\xbd x\xc3\xadcara de leite', b'2 colheres de cha de fermento biologico seco', b'1 \xc2\xbc x\xc3\xadcara de farinha de trigo + 2 x\xc3\xadcaras de farinha de trigo + 2 colheres de sopa de farinha ', b'4 gemas', b'\xc2\xbd x\xc3\xadcara de cacau em p\xc3\xb3 + 2 colheres de sopa de cacau em p\xc3\xb3 ', b'\xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar ', b'50g de manteiga', b'\xc2\xbd x\xc3\xadcara de am\xc3\xaandoas picadas', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar ', b'\xc2\xbe x\xc3\xadcara de creme de leite fresco morno', b'\xc2\xbe x\xc3\xadcara de leite condensado '];[b'Em uma tigela, misturar \xc2\xbd x\xc3\xadcara de leite e o fermento biol\xc3\xb3gico seco, e dissolver bem.', b'Adicionar 1 \xc2\xbc de x\xc3\xadcara de farinha de trigo, misturar bem at\xc3\xa9 formar uma bola. Cobrir com um pano e deixar crescer at\xc3\xa9 dobrar de volume.', b'Misturar a massa de fermento, o leite, as gemas, 2 x\xc3\xadcaras de farinha de trigo, o cacau e o a\xc3\xa7\xc3\xbacar. Sovar bem por 5 minutos.', b'Adicionar a manteiga e as am\xc3\xaandoas. Sovar bem por 5 minutos ou at\xc3\xa9 que os ingrediente estejam bem incorporados a massa.', b'Cobrir com um pano e deixar crescer por 1 hora ou at\xc3\xa9 dobrar de volume.', b'Em uma panela, dispor o a\xc3\xa7\xc3\xbacar e mexer at\xc3\xa9 derreter todo e obter uma cor caramelo.', b'Adicionar o creme de leite aos poucos e mexer at\xc3\xa9 que todo o caramelo esteja dissolvido.', b'Acrescentar o leite condensado e misturar por 5 minutos. Reservar para esfriar.', b'Misturar 2 colheres de sopa de farinha com 2 colheres de sopa de cacau em p\xc3\xb3 e polvilhar a bancada.', b'Abrir a massa e espalhar o caramelo, deixando as bordas livres.', b'Enrolar como um rocambole e colocar em uma forma de p\xc3\xa3o untada com \xc3\xb3leo.', b'Deixar crescer por 30 minutos.', b'Levar ao forno pr\xc3\xa9-aquecido \xc3\xa0 180 graus por 20 minutos. '];6 pessoas
https://www.tastemade.com.br/videos/pudim-de-pacoca;b'Pudim de Pa\xc3\xa7oca';b'O cl\xc3\xa1ssico pudim de leite condensado fica ainda mais gostoso com pa\xc3\xa7oca!';[b'1 \xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'2 latas de leite condensado', b'300ml de leite', b'2 ovos + 1 gema', b'8 unidades de pa\xc3\xa7oca'];[b'Dispor o a\xc3\xa7\xc3\xbacar em uma panela e derreter em fogo baixo at\xc3\xa9 obter um caramelo.', b'Dispor em uma forma de pudim.', b'No liquidificador, bater o leite condensado, o leite, os ovos e 6 unidades de pa\xc3\xa7oca.', b'Dispor a mistura na forma e assar em banho maria em forno preaquecido 180 graus por, aproximadamente, 1 hora e meia.', b'Levar a geladeira por no m\xc3\xadnimo 3 horas. Desenformar, cobrir com o restante das pa\xc3\xa7ocas esfareladas e servir.'];8 pessoas
https://www.tastemade.com.br/videos/torta-crocante-de-leite-condensado;b'Torta Crocante de Leite Condensado';b'O irresist\xc3\xadvel contraste de crocante e cremoso em uma incr\xc3\xadvel torta de leite condensado.';[b'300ml de leite', b'1 colher de sopa de amido de milho', b'2 latas de leite condensado', b'3 gemas', b'2 x\xc3\xadcaras de farinha de trigo', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'1 pitada de sal', b'2 colheres de ch\xc3\xa1 de fermento qu\xc3\xadmico', b'150g de manteiga gelada em cubos', b'Raspas de 1 lim\xc3\xa3o', b'Noz moscada a gosto'];[b'Em uma panela, misturar o leite e o amido.', b'Juntar o leite condensado e peneirar as gemas sobre a mistura. ', b'Levar ao fog\xc3\xa3o e cozinhar em fogo baixo, sempre mexendo, at\xc3\xa9 obter um creme espesso. Reservar para esfriar.', b'Em uma tigela, dispor a farinha de trigo, o a\xc3\xa7\xc3\xbacar, uma pitada de sal, o fermento, a manteiga, as raspas de lim\xc3\xa3o e a noz moscada. Agregar todos os ingredientes amassando com a ponta dos dedos at\xc3\xa9 formar uma farofa com bolinhas.', b'Dispor metade da massa em uma assadeira e pressionar com a m\xc3\xa3o at\xc3\xa9 que cubra todo o fundo.', b'Dispor o creme sobre a massa e cobrir com o restante da massinha.', b'Levar ao forno preaquecido a 180 graus por, aproximadamente, 45 minutos ou at\xc3\xa9 que esteja bem dourada.'];6 pessoas
https://www.tastemade.com.br/videos/casquinha-de-caramelo-e-nozes;b'Casquinha de Caramelo e Nozes';b'Essa casquinha \xc3\xa9 a combina\xc3\xa7\xc3\xa3o perfeita do docinho do caramelo com o crocante das nozes e vai muito bem com uma bola de sorvete!';[b'2 x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar', b'\xc2\xbd x\xc3\xadcara de \xc3\xa1gua', b'\xc2\xbd x\xc3\xadcara de mel', b'\xc2\xbd x\xc3\xadcara de nozes picadas', b'2 colheres de sopa de manteiga sem sal', b'1 colher de ch\xc3\xa1 de bicarbonato de s\xc3\xb3dio', b'1 colher de ch\xc3\xa1 de sal'];[b'Juntar o a\xc3\xa7\xc3\xbacar, a \xc3\xa1gua e o mel em uma panela.', b'Levar ao fogo baixo e cozinhar at\xc3\xa9 obter um caramelo, retirar do fogo.', b'Adicionar as nozes picadas, a manteiga e o bicarbonato de s\xc3\xb3dio. Misturar.', b'Dispor em uma forma untada, salpicar com sal e deixar esfriar.', b'Quebrar em peda\xc3\xa7os menores e servir com sorvete.'];
https://www.tastemade.com.br/videos/eclair-de-creme-e-caramelo;b'\xc3\x89clair de Creme e Caramelo';b'Essa receita de \xc3\xa9clair de creme e caramelo \xc3\xa9 linda, sofisticada e deliciosa. ';[b'250ml de leite', b'2 colheres de sopa de manteiga', b'1 colher de sopa de a\xc3\xa7\xc3\xbacar', b'1 x\xc3\xadcara de farinha de trigo', b'1 ovo', b'1 \xc2\xbd x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar', b'\xe2\x85\x93 de x\xc3\xadcara de \xc3\xa1gua'];[b'Levar a uma panelinha o leite, a manteiga e 1 colher de sopa de a\xc3\xa7\xc3\xbacar.', b'Quando come\xc3\xa7ar a borbulhar, retirar a panelinha do fogo e juntar a farinha de uma s\xc3\xb3 vez, mexendo sem parar.', b'Cozinhar a massa at\xc3\xa9 desgrudar do fundo da panela e formar uma bola lisa. Deixar esfriar', b'Adicionar os ovos e incorporar na massa.', b'Botar a massa em uma manga de confeiteiro e fazer bombas compridas de mais ou menos 10cm de comprimento.', b'Assar em forno preaquecido a 180 graus por cerca de 30 minutos ou at\xc3\xa9 come\xc3\xa7arem a dourar.', b'Em uma panela, adicionar o a\xc3\xa7\xc3\xbacar e a \xc3\xa1gua e cozinhar em fogo m\xc3\xa9dio. Deixar ferver at\xc3\xa9 ficar em ponto de bala dura.', b'Passar o topo das bombas no caramelo. Deixar esfriar e servir.'];
https://www.tastemade.com.br/videos/peras-carameladas-com-mel;b'Peras Carameladas com Mel';b'Essa receita de pera caramelada com mel \xc3\xa9 ideal para servir como sobremesa num almo\xc3\xa7o em fam\xc3\xadlia. ';[b'1 litro de \xc3\xa1gua', b'1kg de a\xc3\xa7\xc3\xbacar cristal', b'2 cravos', b'1 canela em pau', b'4 p\xc3\xaaras descascadas mas com a haste.', b'50g de manteiga', b'3 colheres de sopa de mel de abelha', b'1 colher de sopa de a\xc3\xa7\xc3\xbacar mascavo', b'50g de nozes', b'1 x\xc3\xadcara de vinho do porto'];[b'Em uma panela, colocar a \xc3\xa1gua e o a\xc3\xa7\xc3\xbacar cristal. Mexer, em fogo alto, at\xc3\xa9 que o a\xc3\xa7\xc3\xbacar se dissolva.', b'Adicionar o cravo e a canela.', b'Mergulhar as peras nesse xarope, cobrir com papel manteiga e deixar cozinhar em fogo baixo por aproximadamente 1 hora.', b'Levar as peras mergulhadas no xarope para a geladeira.', b'Em uma frigideira, derreter a manteiga, agregar o mel e o a\xc3\xa7\xc3\xbacar mascavo. Juntar as nozes e o vinho do porto. Deixar reduzir e incorporar bem.', b'Retirar as peras do xarope.', b'Servi-las geladas com a calda quente.'];
https://www.tastemade.com.br/videos/torta-de-sorvete;b'Torta de Sorvete';b'Essa receita de torta de sorvete vai morar no seu cora\xc3\xa7\xc3\xa3o. ';[b'200ml de \xc3\xa1gua', b'\xc2\xbd x\xc3\xadcara de chocolate em p\xc3\xb3', b'1 1/2 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar + 4 colheres de sopa', b'2 latas de leite condensado (395g cada)', b'300ml de leite', b'3 ovos', b'2 colheres de ch\xc3\xa1 de extrato ou ess\xc3\xaancia de baunilha', b'300g de creme de leite fresco'];[b'Em uma forma de pudim, adicionar 1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar e levar ao fogo para caramelizar.', b'Em uma panelinha, adicionar a \xc3\xa1gua, o chocolate em p\xc3\xb3 e 4 colheres de sopa de a\xc3\xa7\xc3\xbacar. Misturar e levar ao fogo m\xc3\xa9dio para que o a\xc3\xa7\xc3\xbacar derreta e forme uma calda.', b'Despejar a mistura por cima do caramelo da forma e levar ao freezer durante 30 minutos.', b'Levar a uma panela o leite condensado, o leite, 3 gemas e a ess\xc3\xaancia de baunilha. Deixar em fogo baixo, sempre mexendo, at\xc3\xa9 obter um creme mais espesso. Reservar.', b'Bater as claras em neve e ir adicionando aos poucos o restante do a\xc3\xa7\xc3\xbacar.', b'Incorporar ao creme de leite condensado delicadamente.', b'Adicionar creme de leite fresco. Misturar. Despejar na forma de pudim e voltar ao freezer durante 3 horas.', b'Na hora de servir, passar rapidamente na boca do fog\xc3\xa3o e passar uma faquinha para soltar.'];
https://www.tastemade.com.br/videos/sorvete-de-banana-e-caramelo;b'Sorvete de Banana e Caramelo';b'Para come\xc3\xa7ar a semana com \xc3\xa1gua na boca, aprenda a fazer um delicioso e super cremoso sorvete de banana e caramelo.';[b'1x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'1 x\xc3\xadcara de creme de leite fresco + 500g para o creme', b'\xc2\xbd x\xc3\xadcara de leite condensado + 200g para o creme', b'4 bananas picadas'];[b'Em uma panela, derreter o a\xc3\xa7\xc3\xbacar at\xc3\xa9 virar um caramelo.', b'Misturar o creme de leite fresco em temperatura ambiente no caramelo e mexer.', b'Colocar o leite condensado e seguir mexendo por, aproximadamente 3 minutos.', b'Desligar, esperar amornar, juntar as bananas e reservar.', b'Em um recipiente, bater o creme de leite e o leite condensado at\xc3\xa9 ponto de chantilly, juntar a banana caramelada e misturar ligeiramente de modo que n\xc3\xa3o fique uma mistura homog\xc3\xaanea.', b'Dispor em uma forma e levar ao freezer por 5 horas.'];
https://www.tastemade.com.br/videos/twix-no-copinho;b'Twix no Copinho';b' A incr\xc3\xadvel combina\xc3\xa7\xc3\xa3o do biscoito, caramelo e chocolate em um lindo e delicioso copinho!';[b'1 x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar', b'1 x\xc3\xadcaras de creme de leite fresco', b'\xc2\xbd  x\xc3\xadcara de leite condensado', b'150g de chocolate meio amargo picado', b'15g de manteiga', b'Biscoito amanteigado triturado'];[b'Em uma panela, levar ao fogo m\xc3\xa9dio o a\xc3\xa7\xc3\xbacar at\xc3\xa9 formar um caramelo.', b'Juntar o creme de leite, misturar bem e em seguida o leite condensado. Mexer em fogo m\xc3\xa9dio por 1 minuto. Reservar para esfriar.', b'Derreter o chocolate em banho maria com a manteiga. Reservar.', b'Dispor os farelos de biscoito amanteigados em copinhos, fazer uma camada de caramelo e por \xc3\xbaltimo a de chocolate.', b'Levar para a geladeira por 30 minutos.'];8
